id,title,json,genre,release_date,runtime,seasons
tt1643266,Ancient Aliens,"{u'Plot': u'Science and mythology - and how they are the same thing.', u'Rated': u'N/A', u'Title': u'Ancient Aliens', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.4/10'}], u'Writer': u'N/A', u'Actors': u'Robert Clotworthy, Giorgio Tsoukalos, David Childress, Jonathan Young', u'Type': u'series', u'imdbVotes': u'6,807', u'totalSeasons': u'12', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1NjMzNTM5NV5BMl5BanBnXkFtZTgwMDI2MTgwMzE@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Documentary, History, Sci-Fi', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'90 min', u'imdbID': u'tt1643266', u'Metascore': u'N/A', u'imdbRating': u'7.4', u'Year': u'2009\u2013'}","documentary, history, sci-fi",N/A,90,12
tt3040470,Mother Goose Club,"{u'Plot': u'Mother Goose Club breathes new life into classic nursery rhyme characters to promote early literacy, mathematics, and more! Join in as they dance, sing, twirl, and rhyme through these catchy songs that are as educational as they are fun.', u'Rated': u'N/A', u'Title': u'Mother Goose Club', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.8/10'}], u'Writer': u'N/A', u'Actors': u'Abigail McGuire, Montana Byrne, Noa Fe Williams, Jessica Diaz', u'Type': u'series', u'imdbVotes': u'91', u'totalSeasons': u'3', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTczMDMzNzQ3Ml5BMl5BanBnXkFtZTgwNDU2ODczMDE@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'28 Apr 2011', u'Awards': u'N/A', u'Genre': u'Family', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'33 min', u'imdbID': u'tt3040470', u'Metascore': u'N/A', u'imdbRating': u'7.8', u'Year': u'2009\u2013'}",family,28 Apr 2011,33,3
tt1517749,Cupcake Wars,"{u'Plot': u'4 bakers compete to make cupcakes with best taste and presentation. 3 rounds eliminate a contestant. The 2 finalists create a 1000 cupcake display. The winner gets to showcase their cupcake presentation at a major event and win $10,000.', u'Rated': u'TV-G', u'Title': u'Cupcake Wars', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'5.8/10'}], u'Writer': u'N/A', u'Actors': u'Florian Bellanger, Jake Blecha, Justin Blecha, Justin Willman', u'Type': u'series', u'imdbVotes': u'707', u'totalSeasons': u'10', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjM1MzQ0MjAwN15BMl5BanBnXkFtZTgwODkzMDgwMzE@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'13 Jun 2010', u'Awards': u'1 nomination.', u'Genre': u'Game-Show, Reality-TV', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'60 min', u'imdbID': u'tt1517749', u'Metascore': u'N/A', u'imdbRating': u'5.8', u'Year': u'2009\u2013'}","game-show, reality-tv",13 Jun 2010,60,10
tt1725140,Actors Entertainment,"{u'Plot': u'Test plot', u'Rated': u'G', u'Title': u'Actors Entertainment', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'8.8/10'}], u'Writer': u'N/A', u'Actors': u'John Michael Ferrari, Yi Tian, Brett Walkow, Judith Cubas Jones', u'Type': u'series', u'imdbVotes': u'270', u'totalSeasons': u'8', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjI0MjIwOTQ0Nl5BMl5BanBnXkFtZTcwNDAzODQxNA@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Talk-Show', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'60 min', u'imdbID': u'tt1725140', u'Metascore': u'N/A', u'imdbRating': u'8.8', u'Year': u'2009\u2013'}",talk-show,N/A,60,8
tt1345784,Ark,"{u'Plot': u'Two strangers, a man and woman, from separate times wake with no memory aboard a huge bioship. They must work together for answers as to where they are and why they are there.', u'Rated': u'N/A', u'Title': u'Ark', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.8/10'}], u'Writer': u'Robbie Thompson', u'Actors': u""Ren\xe9e O'Connor, Adam Cardon"", u'Type': u'series', u'imdbVotes': u'118', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Sci-Fi, Thriller', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt1345784', u'Metascore': u'N/A', u'imdbRating': u'7.8', u'Year': u'2009\u2013'}","sci-fi, thriller",N/A,n/a,1
tt1990508,Comedy.TV,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Comedy.TV', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.5/10'}], u'Writer': u'N/A', u'Actors': u'Bernadette Pauley, Whitney Cummings, Loni Love, Marianne Sierk', u'Type': u'series', u'imdbVotes': u'61', u'totalSeasons': u'1', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BM2EyOGVmMWMtZDM1Yi00MDFlLTk3ZWMtYTk3NTNlNGUxZTdlXkEyXkFqcGdeQXVyNTgzNDY4Nw@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt1990508', u'Metascore': u'N/A', u'imdbRating': u'6.5', u'Year': u'2010\u2013'}",comedy,N/A,n/a,1
tt3230098,Imus in the Morning,"{u'Plot': u'A TV simulcast of the popular morning radio show, that mixes satire and current events.', u'Rated': u'N/A', u'Title': u'Imus in the Morning', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'5.9/10'}], u'Writer': u'N/A', u'Actors': u'Don Imus, Maria Molina, Connell McShane, Dagen McDowell', u'Type': u'series', u'imdbVotes': u'15', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Talk-Show', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'180 min', u'imdbID': u'tt3230098', u'Metascore': u'N/A', u'imdbRating': u'5.9', u'Year': u'2009\u2013'}",talk-show,N/A,180,n/a
tt1206661,Outnumbered,"{u'Plot': u'Hardworking Drew and Allison Embry are doing their best, juggling careers and the raising of three children. But clearly, the kids have them ""outnumbered"" and often overwhelmed.', u'Rated': u'N/A', u'Title': u'Outnumbered', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'5.5/10'}], u'Writer': u'N/A', u'Actors': u'Ken Marino', u'Type': u'series', u'imdbVotes': u'51', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt1206661', u'Metascore': u'N/A', u'imdbRating': u'5.5', u'Year': u'2009\u2013'}",comedy,N/A,n/a,n/a
tt4523322,Velveteen Lounge Kitsch-en,"{u'Plot': u'An energetic hostess, straight out of the Eisenhower era, battles the forces of humorless lifestyle mavens by serving up festive and easy recipes and home entertaining tips on a budget, ...', u'Rated': u'N/A', u'Title': u'Velveteen Lounge Kitsch-en', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Kelly Camille Patterson, Paul Spencer', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Short', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt4523322', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'2009\u2013'}",short,N/A,n/a,n/a
tt1588141,The Twisted Whiskers Show,"{u'Plot': u'Animated animals in comedy situations.', u'Rated': u'N/A', u'Title': u'The Twisted Whiskers Show', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.1/10'}], u'Writer': u'N/A', u'Actors': u'Lee Tockar', u'Type': u'series', u'imdbVotes': u'32', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Animation, Comedy, Family', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt1588141', u'Metascore': u'N/A', u'imdbRating': u'7.1', u'Year': u'2009\u2013'}","animation, comedy, family",N/A,30,n/a
