id,title,json,genre,release_date,runtime,seasons
tt0417299,Avatar: The Last Airbender,"{u'Plot': u'The world is divided into four elemental nations: The Northern and Southern Water Tribes, the Earth Kingdom, the Fire Nation, and the Air Nomads. The Avatar upholds the balance between the nations, but everything changed when the Fire Nation invaded. Only the Avatar, master of all four elements, can stop them. But when the world needs him most, he vanishes. A hundred years later Katara and Sokka discover the new Avatar, an airbender named Aang. Together they must help Aang master the elements and save the world.', u'Rated': u'TV-Y7', u'Title': u'Avatar: The Last Airbender', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'9.2/10'}], u'Writer': u'Michael Dante DiMartino, Bryan Konietzko', u'Actors': u'Dee Bradley Baker, Zach Tyler, Mae Whitman, Jack De Sena', u'Type': u'series', u'imdbVotes': u'151,260', u'totalSeasons': u'3', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BZjhhYWU5N2UtOGU4Yi00M2E2LWE2ODktZDQ2MDNiN2RjNDgwXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'Won 1 Primetime Emmy. Another 7 wins & 6 nominations.', u'Genre': u'Animation, Action, Adventure', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'23 min', u'imdbID': u'tt0417299', u'Metascore': u'N/A', u'imdbRating': u'9.2', u'Year': u'2005\u20132008'}","animation, action, adventure",N/A,23,3
tt0381816,Totally Busted,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Totally Busted', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.1/10'}], u'Writer': u'N/A', u'Actors': u'Scott Urner, Kaylynn, Steve-O, Candice Michelle', u'Type': u'series', u'imdbVotes': u'75', u'totalSeasons': u'4', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjhhNjI5OGItZjcwMi00MDEyLWJlYTItMzc0NDQ1MDM2MzQ5XkEyXkFqcGdeQXVyMTEyMDcwNw@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'01 Jul 2005', u'Awards': u'N/A', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0381816', u'Metascore': u'N/A', u'imdbRating': u'7.1', u'Year': u'2003\u2013'}",comedy,01 Jul 2005,n/a,4
tt0366100,Still Life,"{u'Plot': u""Jake Morgan is murdered on his first day as a cop. A year later, we return to his family and discover how each family member is reacting and recovering from their loss, with Jake as our narrator. His mother has resumed her dream of running for office, his dad is trying to rediscover his love of life, while his brother Max is trying to find himself. Jake's two younger sisters are trying to make sense of their lives without their brother. Still Life looks to be some great television."", u'Rated': u'N/A', u'Title': u'Still Life', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'8.5/10'}], u'Writer': u'N/A', u'Actors': u'Jensen Ackles, Morena Baccarin, David Keith, Susanna Thompson', u'Type': u'series', u'imdbVotes': u'86', u'totalSeasons': u'1', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BYTRjYzU0ZjgtYmRkNS00MmUzLWI1OWUtNzgzZDczMDFhYmVkXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Drama', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0366100', u'Metascore': u'N/A', u'imdbRating': u'8.5', u'Year': u'2003\u2013'}",drama,N/A,n/a,1
tt0787969,The Jake Effect,"{u'Plot': u'Jake Galvin is a well payed lawyer, disillusioned by the unethical cases he defends. Changing careers, he becomes a teacher at a Chicago area high school. Roommate attorney Nick is his sounding board about his new experiences', u'Rated': u'TV-PG', u'Title': u'The Jake Effect', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.3/10'}], u'Writer': u'Jonathan Groff', u'Actors': u'Jason Bateman, Greg Grunberg, Kyle Gass, Nikki Cox', u'Type': u'series', u'imdbVotes': u'222', u'totalSeasons': u'1', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyNjk1MzE0OF5BMl5BanBnXkFtZTcwNzM2MzMzMQ@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'25 May 2006', u'Awards': u'N/A', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0787969', u'Metascore': u'N/A', u'imdbRating': u'7.3', u'Year': u'2003\u2013'}",comedy,25 May 2006,30,1
tt3109150,WRAL Murder Trials,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'WRAL Murder Trials', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Orlando Hudson, Raven Abaroa', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'46', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Documentary', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt3109150', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'2003\u2013'}",documentary,N/A,n/a,46
tt0800381,World Premiere,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'World Premiere', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Tava Smiley', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'2', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'20 Dec 2005', u'Awards': u'N/A', u'Genre': u'N/A', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0800381', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'2003\u2013'}",n/a,20 Dec 2005,n/a,2
tt0370125,Design on a Dime,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Design on a Dime', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.3/10'}], u'Writer': u'N/A', u'Actors': u'Kristan Cunningham, Kahi Lee, Spencer Anderson', u'Type': u'series', u'imdbVotes': u'52', u'totalSeasons': u'14', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BYjc0NmI3NjgtMTM0ZC00MTZkLWEwY2EtZDA1N2RkNWExZDg0XkEyXkFqcGdeQXVyMzI3NTM0MTQ@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Reality-TV', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0370125', u'Metascore': u'N/A', u'imdbRating': u'6.3', u'Year': u'2003\u2013'}",reality-tv,N/A,n/a,14
tt0384767,Sell This House,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Sell This House', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.3/10'}], u'Writer': u'N/A', u'Actors': u'Tanya Memme, Roger Hazard', u'Type': u'series', u'imdbVotes': u'125', u'totalSeasons': u'9', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'2 nominations.', u'Genre': u'Reality-TV', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0384767', u'Metascore': u'N/A', u'imdbRating': u'7.3', u'Year': u'2003\u2013'}",reality-tv,N/A,n/a,9
tt0387781,Storm Stories,"{u'Plot': u'A collection of different personal accounts from every day people who have faced intense natural disasters or other extreme weather situations.', u'Rated': u'N/A', u'Title': u'Storm Stories', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.6/10'}], u'Writer': u'N/A', u'Actors': u'Jim Cantore', u'Type': u'series', u'imdbVotes': u'54', u'totalSeasons': u'6', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BNWJkZmY4ODQtMTI4Ny00MzY5LWJiZDMtMjRlMWMzZGRjOTc5L2ltYWdlXkEyXkFqcGdeQXVyNDA2OTUwMzI@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Documentary', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0387781', u'Metascore': u'N/A', u'imdbRating': u'7.6', u'Year': u'2003\u2013'}",documentary,N/A,n/a,6
tt0842906,Food Network Challenge,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Food Network Challenge', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.3/10'}], u'Writer': u'N/A', u'Actors': u'Keegan Gerhard, Kerry Vincent, Claire Robinson', u'Type': u'series', u'imdbVotes': u'178', u'totalSeasons': u'13', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Game-Show, Reality-TV', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0842906', u'Metascore': u'N/A', u'imdbRating': u'7.3', u'Year': u'2003\u2013'}","game-show, reality-tv",N/A,n/a,13
