id,title,json,genre,release_date,runtime,seasons
tt3066242,RWBY,"{u'Plot': u'The story takes place in the world of Remnant, which is filled with supernatural forces and shadowy creatures known as the Grimm. Prior to the events of the series, mankind waged a battle of survival against the Grimm before discovering the power of a mysterious element called Dust, which allowed them to fight back against the monsters. In the present day, Dust is used to power magical abilities and weapons. Those who use these abilities to battle the Grimm are known as Huntsmen and Huntresses. The series focuses on four girls, each with her own unique weapon and powers. Together, they form a team at Beacon Academy in the city of Vale, where they are trained to become Huntresses.', u'Rated': u'N/A', u'Title': u'RWBY', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'8.3/10'}], u'Writer': u'Monty Oum', u'Actors': u'Lindsay Jones, Barbara Dunkelman, Kara Eberle, Miles Luna', u'Type': u'series', u'imdbVotes': u'3,312', u'totalSeasons': u'4', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4MzM0NDA4OV5BMl5BanBnXkFtZTgwNjIyODA2MDE@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'18 Jul 2013', u'Awards': u'3 wins & 2 nominations.', u'Genre': u'Animation, Action, Adventure', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'13 min', u'imdbID': u'tt3066242', u'Metascore': u'N/A', u'imdbRating': u'8.3', u'Year': u'2012\u2013'}","animation, action, adventure",18 Jul 2013,13,4
tt2555880,Buckwild,"{u'Plot': u'The show follows the lives of nine young adults in Sissonville, West Va. and Charleston, West Va., they have a great love for the small-town America and seemingly create their own unique ways to enjoy life in the rural area surrounding them.', u'Rated': u'TV-14', u'Title': u'Buckwild', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'4.1/10'}], u'Writer': u'N/A', u'Actors': u'Salwa Amin, Tyler Boulet, Shae Bradley, Anna Davis', u'Type': u'series', u'imdbVotes': u'802', u'totalSeasons': u'1', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyODgyMzQ1Nl5BMl5BanBnXkFtZTcwNjUzNzIzOQ@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'03 Jan 2013', u'Awards': u'1 nomination.', u'Genre': u'Drama, Reality-TV', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt2555880', u'Metascore': u'N/A', u'imdbRating': u'4.1', u'Year': u'2012\u2013'}","drama, reality-tv",03 Jan 2013,30,1
tt2287380,Incredible Crew,"{u'Plot': u'A live-action, half-hour, sketch comedy series from producer and entertainer Nick Cannon. Every episode delivers comedy bits, hidden camera pranks, original music videos and commercial parodies all with a contemporary blend of internet sensibility mixed with kid imagination. Showcases six up-and-coming young comedy stars featured in diverse roles in every genre.', u'Rated': u'TV-PG', u'Title': u'Incredible Crew', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'3.7/10'}], u'Writer': u'N/A', u'Actors': u'Nick Cannon, Shauna Case, Shameik Moore, Tristan Pasterick', u'Type': u'series', u'imdbVotes': u'464', u'totalSeasons': u'1', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzNjE2NzcyNl5BMl5BanBnXkFtZTcwNzg1MzgwOQ@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'1 nomination.', u'Genre': u'Comedy, Family', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt2287380', u'Metascore': u'N/A', u'imdbRating': u'3.7', u'Year': u'2012\u2013'}","comedy, family",N/A,30,1
tt2384747,The Unknown,"{u'Plot': u""Anthology about a man with a blog that searches for the truth behind supernatural phenomena and documents people's stories of their experiences with the unknown."", u'Rated': u'N/A', u'Title': u'The Unknown', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.8/10'}], u'Writer': u'N/A', u'Actors': u'Dominic Monaghan', u'Type': u'series', u'imdbVotes': u'48', u'totalSeasons': u'N/A', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BYmZmYjRhOGItMjM1Ny00NmNkLThiZWItYmE5YjFmNzgwNTE2XkEyXkFqcGdeQXVyMjYwMjg2MzI@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Horror', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt2384747', u'Metascore': u'N/A', u'imdbRating': u'6.8', u'Year': u'2012\u2013'}",horror,N/A,n/a,n/a
tt2738096,Black Ink Crew,"{u'Plot': u'Black Ink Crew: Black Ink documents the busy workers at a Harlem tattoo shop and all of the black celebrities they cater to.', u'Rated': u'N/A', u'Title': u'Black Ink Crew', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'5.7/10'}], u'Writer': u'N/A', u'Actors': u'Ashley Nicole Bermudez, Ceaser Emanuel, Dutchess Lattimore, Quani', u'Type': u'series', u'imdbVotes': u'184', u'totalSeasons': u'4', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BNDgwMzgzMzY1NF5BMl5BanBnXkFtZTgwOTY3ODAxMzE@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'01 Dec 2012', u'Awards': u'N/A', u'Genre': u'Reality-TV', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'42 min', u'imdbID': u'tt2738096', u'Metascore': u'N/A', u'imdbRating': u'5.7', u'Year': u'2012\u2013'}",reality-tv,01 Dec 2012,42,4
tt2333579,In Living Color,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'In Living Color', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'N/A', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt2333579', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'2012\u2013'}",comedy,N/A,n/a,1
tt2300909,Friend Me,"{u'Plot': u'Two 20-something friends move to Los Angeles from Indiana to start their new jobs working at Groupon.', u'Rated': u'N/A', u'Title': u'Friend Me', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.9/10'}], u'Writer': u'Alan Kirschenbaum, Ajay Sahgal', u'Actors': u'Nicholas Braun, Christopher Mintz-Plasse, Parvesh Cheena, Haysha Deitsch', u'Type': u'series', u'imdbVotes': u'55', u'totalSeasons': u'N/A', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BZjUxY2EwNzktMWZlOS00ZjBlLWFiNzEtOGFlNTEyMzU1M2QzXkEyXkFqcGdeQXVyNjQ2NzkxMjU@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt2300909', u'Metascore': u'N/A', u'imdbRating': u'6.9', u'Year': u'2012\u2013'}",comedy,N/A,n/a,n/a
tt2359594,Lords of War,"{u'Plot': u'Sean Rich, a former recurring expert on Pawn Stars, branches off into his own series for the National Geographic Channel...', u'Rated': u'N/A', u'Title': u'Lords of War', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.1/10'}], u'Writer': u'N/A', u'Actors': u'Sean Rich, Adrian Alford, Jim Green, Larry Harley', u'Type': u'series', u'imdbVotes': u'75', u'totalSeasons': u'1', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BNDY0NDk3MTQ1M15BMl5BanBnXkFtZTgwNzQ2NDAxMzE@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Reality-TV', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt2359594', u'Metascore': u'N/A', u'imdbRating': u'7.1', u'Year': u'2012\u2013'}",reality-tv,N/A,n/a,1
tt2352895,Next Caller,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Next Caller', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'5.8/10'}], u'Writer': u'N/A', u'Actors': u'Dane Cook, Trey Gerrald, Peggy Miley, Joy Osmanski', u'Type': u'series', u'imdbVotes': u'33', u'totalSeasons': u'N/A', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BOTY1NTg3NDIzOF5BMl5BanBnXkFtZTcwNzAyNjA4Nw@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt2352895', u'Metascore': u'N/A', u'imdbRating': u'5.8', u'Year': u'2012\u2013'}",comedy,N/A,n/a,n/a
tt6953640,Roadkill,"{u'Response': u'False', u'Error': u'Error getting data.'}",n/a,n/a,n/a,n/a
